id_podcast;Title;URL;Artist;Views;Duration;Likes;Publish Date;Description
47;Solusi Iklim Tertimbun di Bawah Kaki Kita? - Amando Lasabuda | Endgame #139;https://www.youtube.com/watch?v=DEU43VP5gDU;Gita Wirjawan;81480;PT1H3M40S;1442;2023-05-16T10:30:11Z;"Pada bulan April 2023 lalu, European Space Agency (ESA) mengulas sebuah hasil studi yang mengungkapkan bahwa pencairan gletser di Himalaya—sebagai salah satu akibat dari perubahan iklim—ternyata jauh lebih parah daripada yang selama ini diprediksikan. Penaksiran yang lebih rendah daripada fenomena yang sebenarnya terjadi (disebut ‘underestimation’) dalam pemodelan perubahan iklim dan dampak ikutannya menyimpan ancaman tersembunyi bagi masa depan kehidupan. Jika target iklim yang kita punya sejak Kesepakatan Paris masih jauh dari kata tercapai, bagaimana jadinya bila proyeksi perubahan iklim yang dijadikan acuan ternyata meleset dan kita telah terlambat untuk berbenah diri? Dengan demikian, kualitas data yang digunakan untuk pemodelan iklim memegang peranan fundamental dalam menghasilkan proyeksi perubahan iklim yang lebih representatif dan akurat—sebab ”garbage in, garbage out.” Amando Lasabuda, geolog Indonesia yang berkiprah di UiT The Arctic University of Norway, berusaha untuk menjawab tantangan tersebut melalui penelitian paleogeografi yang berhasil memenangkan hibah total 4,2 triliun dari Marie Skłodowska-Curie Global Postdoc Fellowship 2023. Dalam percakapan ini, Amando menerangkan signifikansi temuannya kelak bagi studi perubahan iklim. “Tanpa adanya paleogeografi yang kredibel, maka model iklim masa depan pun akan penuh dengan ketidakpastian,” jelasnya. ------------------------ Catatan Episode Ini: https://endgame.id/eps139notes ------------------------ Berminat menjadi pemimpin visioner berikutnya? Hubungi SGPP Indonesia di: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S https://www.youtube.com/playlist?list=PL-hh_bKgnJ6E7nT9hEMIOYvegHEoeuezf Dengarkan juga di Spotify: https://endgame.id/spotify Kunjungi dan subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Bagian 00:00 - Intro 01:23 - Nilai Keluarga 08:36 - Keberlanjutan vs. Modernisasi 22:49 - Marie-Curie Fellowship 35:04 - Hard Skill Penting, Soft Skill Harus 47:27 - Endgame"
48;Sabrang: Imajinasi Buatan dan Pengembaraan Kemanusiaan | Endgame #138;https://www.youtube.com/watch?v=nl4hRwYLh_w;Gita Wirjawan;414822;PT1H45M57S;6281;2023-05-10T16:38:24Z;"Seperti pisau bermata dua, sejarah membuktikan bahwa teknologi dapat menggiring peradaban pada kutub yang berlawanan: kemajuan atau kehancuran. Lantas, bagaimana kita harus menyikapi kecepatan dan percepatan pengembangan teknologi kecerdasan artifisial selama beberapa tahun terakhir agar peradaban dan kemanusiaan dapat tetap kukuh berdiri? Sabrang Mowo Damar Panuluh, musisi dan intelektual Indonesia yang lebih akrab disapa Noe “Letto”, hadir dengan narasi optimis penyerapan AI dalam berbagai aspek kehidupan yang menurutnya sayang untuk dilewatkan hanya karena kalut dengan bayangan distopia yang sering menghantui kita. Episode ini mengupas sejauh mana AI dapat mempengaruhi ketimpangan, kepemimpinan, dan kebudayaan. ------------------------ Berminat menjadi pemimpin visioner berikutnya? Hubungi SGPP Indonesia di: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ge_vrz7YhCTH0aX3Pk50jD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GB0q0UZpUOQUhjP68oioEA https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Dengarkan juga di Spotify: https://endgame.id/spotify Kunjungi dan subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Bagian 00:00:00 - Intro 00:02:00 - Membajak Kemanusiaan 00:07:42 - Kendala Data 00:17:44 - Monopoli AI 00:28:14 - Bias Meritokrasi 00:39:06 - Rem AI 00:45:31 - Keterbatasan & Kreativitas 00:55:56 - 'Bumbu Peradaban' 01:08:48 - Elitisasi 01:17:58 - Ketangkasan Berpikir & Kecakapan Berbicara 01:29:05 - Ironi Universitas 01:36:15 - AI & Berbahasa"
49;‘Why Nations Fail’ Author: The World Is Rebalancing | Endgame #137 (Luminaries);https://www.youtube.com/watch?v=vo813FaXeq8;Gita Wirjawan;69257;PT1H13M54S;1619;2023-05-05T11:30:10Z;"Join James Robinson, a British economist and political scientist, to talk about the six biggest challenges of this century: 1) democratic recession, 2) the corrosive effect of social media, 3) growth vs. green, 4) asymmetry between talent and power, 5) deepening inequality, and 6) lurking danger behind AI. James Robinson is a Professor of Global Conflict Studies at the University of Chicago and the Director of The Pearson Institute for the Study and Resolution of Global Conflicts. He is also the co-author (with Daron Acemoglu) of some influential books and articles, including “Why Nations Fail” (2012), “The Narrow Corridor” (2019), “Non-Modernization: Power-Culture Trajectories and the Dynamics of Political Institutions*”* (2021), and “Culture, Institutions and Social Equilibria: A Framework” (2021). About the Host: Gita Wirjawan is an Indonesian educator, entrepreneur, and current a visiting scholar at the Walter H. Shorenstein Asia-Pacific Research Center (APARC) at Stanford University. This episode is supported by the Indonesian Students Association at the University of Chicago. ----------------- Episode Notes: https://endgame.id/eps137notes ----------------- SGPP Indonesia Master of Public Policy: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Other ""Endgame"" episode playlists: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6E7nT9hEMIOYvegHEoeuezf https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Listen on Spotify: https://endgame.id/spotify Visit and subscribe: https://www.instagram.com/uchicago.indonesia https://youtube.com/@SGPPIndonesia https://www.youtube.com/@VisinemaPictures ----------------- Chapters 00:00:00 - Background 00:03:02 - ""Why Nations Fail"" 00:11:09 - Inclusive Institutions 00:18:33 - Episodic Democratic Recession 00:23:43 - New World, New Thinking 00:28:59 - Paradox of Sustainability 00:36:04 - Leaders Are Not Key? 00:44:40 - Upsurge of Inequality 00:55:49 - Misnomer of AI 01:03:29 - Upcoming Book"
50;John Mearsheimer: Is China the Real Winner of Ukraine War?  | Endgame #136 (Luminaries);https://www.youtube.com/watch?v=Yl7goPRw_eE;Gita Wirjawan;1919099;PT1H12M42S;30059;2023-04-28T11:15:12Z;"“I think the situation we face today in the world is much more dangerous than it was during the Cold War,” warned realist John J. Mearsheimer in this conversation. What are the underlying causes of his provoking statement? To what extent the United States should get its hands dirty? Criticized by Michael McFaul in Endgame 134, realist John Mearsheimer defends his argument on the cause and consequences of the Ukraine War which he concludes as “The Tragedy of Great Power Politics”. Mr. Mearsheimer, who is an R. Wendell Harrison Distinguished Service Professor of Political Science at the University of Chicago, also shares his view on why the US hates his realism theory, who will benefit from the prolonged Ukraine War, and how the climate crisis might increase the geopolitical tension over the Arctic region. Hosted by Gita Wirjawan, an Indonesian educator, entrepreneur, and current visiting scholar at the Walter H. Shorenstein Asia-Pacific Research Center (APARC) at Stanford University. This episode is supported by the Indonesian Students Association at the University of Chicago. ----------------- Episode Notes: https://sgpp.me/eps136notes ----------------- SGPP Indonesia Master of Public Policy: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Other ""Endgame"" episode playlists: https://youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S https://youtube.com/playlist?list=PL-hh_bKgnJ6GB0q0UZpUOQUhjP68oioEA Listen on Spotify: https://endgame.id/spotify Visit and subscribe: https://www.instagram.com/uchicago.indonesia https://youtube.com/@SGPPIndonesia https://www.youtube.com/@VisinemaPictures ----------------- Chapters 00:00:00 - Background 00:04:28 - Realism 00:09:31 - Great Power Politics 00:18:55 - Irrelevant Region? 00:23:55 - Ukraine Debate 00:31:21 - Geopolitics of Climate Crisis 00:38:00 - Boomerang Against the US 00:43:51 - Nuclear Paradox 00:51:36 - East Asia's Instability 00:58:18 - Incalculable Coefficient of War 01:06:50 - China Matters"
51;Pemimpin Modern Itu yang Seperti Apa? - Reza Idria | Endgame #135;https://www.youtube.com/watch?v=Ay23jcB2mUA;Gita Wirjawan;66742;PT1H39M41S;1676;2023-04-25T10:30:08Z;"Berkah kemajemukan dapat berubah menjadi musibah bila makna keberagaman disalahartikan dan disalahpahami. Bagi Reza Idria—antropolog yang juga mendalami ilmu Islam dan syariat—antropologi lahir bukan hanya atas perbedaan dan dinamika yang terjadi di dalamnya, tetapi juga untuk merangkul dan merawat perbedaan tersebut. Dengan upaya mengerti satu sama lain, konflik dapat dimitigasi dan keberagaman dapat dihargai. Tentang Reza Idria: Reza adalah Lee Kong Chian National University of Singapore (NUS)-Stanford Fellows on Southeast Asia di Walter H. Shorenstein Asia-Pacific Research Center (APARC), Stanford University. Ia juga merupakan asisten profesor antropologi sosial di Universitas Islam Negeri (UIN) Ar-Raniry Banda Aceh yang merangkap sebagai Wakil Dekan Bidang Kemahasiswaan dan Kerjasama Fakultas Ilmu Sosial dan Pemerintahan di universitas tersebut. ------------------------ Berminat menjadi pemimpin visioner berikutnya? Hubungi SGPP Indonesia di: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ge_vrz7YhCTH0aX3Pk50jD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GB0q0UZpUOQUhjP68oioEA https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Dengarkan juga di Spotify: https://endgame.id/spotify Kunjungi dan subscribe: https://youtube.com/@SGPPIndonesia https://youtube.com/@VisinemaPictures ------------------------ Bagian 00:00:00 - Intro 00:00:59 - Dari Aceh ke Amerika 00:13:51 - Mendobrak Stigma 00:30:07 - Syariat yang Disalahpahami 00:47:31 - Medsos di Mata Antropolog 01:03:53 - Pemimpin Modern 01:30:39 - Rebranding Image Islam"
52;Michael McFaul: Ukraine and Showdown Between Democracy & Autocracy | Endgame #134 (Luminaries);https://www.youtube.com/watch?v=kShyEaE5MGk;Gita Wirjawan;16966;PT52M44S;429;2023-04-14T10:50:09Z;"As the Russia-Ukraine war still rages on, so does the debate surrounding its root causes. Is the conflict between Russia and Ukraine more complex than a mere issue of sovereignty? And, furthermore, how will its resolution impact the future of democracy? Join Stanford Professor Michael McFaul, who serves as the Director of the Freeman Spogli Institute for International Studies and former U.S. Ambassador to the Russian Federation, for a deep dive into the underlying causes of the Russian invasion of Ukraine. Hosted by Gita Wirjawan, an Indonesian educator, entrepreneur, and current visiting scholar at the Walter H. Shorenstein Asia-Pacific Research Center (APARC) at Stanford University. ----------------- Episode Notes: https://sgpp.me/eps134notes ----------------- SGPP Indonesia Master of Public Policy: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Other ""Endgame"" episode playlists: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6E7nT9hEMIOYvegHEoeuezf https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Listen on Spotify: https://endgame.id/spotify Visit and subscribe: https://youtube.com/@SGPPIndonesia https://www.youtube.com/@VisinemaPictures ----------------- Chapters 00:00 [Intro] 01:55 Background 04:16 Cold War, Hot Peace 11:03 Putin's Motive 17:04 NATO Expansion Debate 26:37 Ideological Turmoil 35:33 Autocratic International 43:33 End of Ukraine War"
53;How South Korea Deals with Brain Drain - Gi-Wook Shin | Endgame #133 (Luminaries);https://www.youtube.com/watch?v=KvP9Y1onJFg;Gita Wirjawan;42138;PT1H7M48S;1089;2023-04-07T10:30:07Z;Join the Korea Program and the Shorenstein Asia-Pacific Research Center (APARC) of Stanford University for an in-person, half-day conference in APARC's 40th-anniversary series, featuring three panels with academics and Korean screenwriters and actors who will consider the future of K-drama and Korean cinema while envisioning how these media genres could help expand the horizons of the field of Korean studies. The event will be held on April 19, 2023, concurrent with Korea's 63rd anniversary of the 'April Revolution'—a revolution that started the country's democratization story and paved the way to its success today, More about the event: https://fsi.stanford.edu/events/future-hallyu-korean-cinema-global-stage ----------------- Many have argued about the determining factor behind Korea's rapid development and miracle transformation. Some suggested due to their economic policy
54;Taiwan Invasion: How Soon and How to Deter It? - Oriana Skylar Mastro | Endgame #132 (Luminaries);https://www.youtube.com/watch?v=TO4Ja_9yMvw;Gita Wirjawan;36372;PT1H1M4S;765;2023-03-31T10:30:08Z;"Just four days prior to the airing of this episode, Taiwan's former president, Ma Ying-jeou, made a historic visit to China amid rising tensions between the two countries. In his speech, he stated that ""We are all Chinese,"" making this the first major political action of its kind since 1949. Meanwhile, on the other side of the world, Taiwan's current president, Tsai Ing-wen, embarked on a diplomatic journey to the US and Central America over the following two days. This highlights the dynamic nature of the issue. Speaking in her civilian capacity, Oriana Skylar Mastro, a Chinese military expert and strategic planner at the United States Air Force's INDOPACOM, helps us to get into the minds of the Chinese military in seeing what she describes as “the most important issue to the Communist Party.” She also expresses her frustration to leaders across the globe for failing to take significant measures to deter a potential Taiwan war. She boldly predicts that the flashpoint is likely to occur in 2027. ----------------- Episode Notes: https://endgame.id/eps132notes ----------------- SGPP Indonesia Master of Public Policy: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Other ""Endgame"" episode playlists: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6E7nT9hEMIOYvegHEoeuezf https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Listen on Spotify: https://endgame.id/spotify Visit and subscribe: https://youtube.com/@SGPPIndonesia https://www.youtube.com/@VisinemaPictures ----------------- Chapters 00:00 [Intro] 01:47 Background 12:23 Next War, 2027? 26:49 Pressuring China 43:09 South China Sea 57:36 Future of Asia"
55;Dr. Omar Suleiman: Bridging Beliefs, Rediscovering Islam | Endgame #131 (Luminaries);https://www.youtube.com/watch?v=dCEiC7W3Wyw;Gita Wirjawan;177866;PT1H46M46S;4700;2023-03-24T10:30:07Z;"In this month of Ramadan, imam Dr. Omar Suleiman calls us to contemplate and reflect upon Islamic virtues and values in the face of the current challenges: the misinformation era of social media, the misconception surge of bigotry, and the mistreatment threat of tech advancement. Dr. Omar Suleiman is an American Muslim scholar and human rights activist who is also the founder and president of the Yaqeen Institute and a professor at Southern Methodist University. The host Gita Wirjawan is a proud Indonesian educator, entrepreneur, and currently visiting scholar at Stanford University's Shorenstein Asia-Pacific Research Center (APARC). About Yaqeen Institute: A nonprofit Muslim tink-tank on a mission to pioneer Islamic research in creative, cutting-edge formats tailored to meet people where they are. Their purpose is to move people to a realization of Islam that inspires faith, grounds it with intellect, and creates a world of doers who are tranquil, confident, and purpose-driven. ----------------- SGPP Indonesia Master of Public Policy: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Other ""Endgame"" episode playlists: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GB0q0UZpUOQUhjP68oioEA https://www.youtube.com/playlist?list=PL-hh_bKgnJ6E7nT9hEMIOYvegHEoeuezf https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Listen on Spotify: https://endgame.id/spotify Visit and subscribe: https://www.youtube.com/@yaqeeninstituteofficial https://youtube.com/@SGPPIndonesia https://www.youtube.com/@VisinemaPictures ----------------- Chapters 00:00:00 [Intro] 00:02:16 Childhood & Spiritual Journey 00:23:13 Misunderstanding Islam 00:44:35 Beauty of Islam & Muslims 01:02:51 Talent, Power, Faith 01:13:48 Israel-Palestine: Possible Resolution 01:34:01 AI, Women, Collectivism"
56;Green Chemist: AI Utopia and Beyond Periodic Table - Martyn Poliakoff | Endgame #130 (Luminaries);https://www.youtube.com/watch?v=7-SF3CtM8Hs;Gita Wirjawan;68583;PT1H24M31S;1655;2023-03-17T10:00:04Z;"The materials we use to manufacture products and how we manufacture them determine their life cycle and overall environmental sustainability. Could that be the clue we have been searching for to solve the growth versus sustainability dilemma? We traveled to the East Midlands of England to discuss this promising idea with Sir Martyn Poliakoff CBE, a British chemist and professor at the University of Nottingham, known for his pop-chemistry explainer videos on his YouTube channel 'Periodic Videos.' In the conversation, Mr. Poliakoff shares his optimistic view on green chemistry in tackling the current climate crisis and socio-economic inequality. He also digs into the future of chemistry in the rise of AI. ----------------- SGPP Indonesia Master of Public Policy: admissions@sgpp.ac.id https://admissions.sgpp.ac.id https://wa.me/628111522504 Other ""Endgame"" episode playlists: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6E7nT9hEMIOYvegHEoeuezf https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GMirnRoVac4TFpkQb85LqD https://www.youtube.com/playlist?list=PL-hh_bKgnJ6GKWds018OKy75Vw1bcCH_S Listen on Spotify: https://endgame.id/spotify Visit and subscribe: https://youtube.com/@SGPPIndonesia https://www.youtube.com/@VisinemaPictures ----------------- Chapters 00:00:00 [Intro] 00:01:58 Becoming A Chemist 00:06:53 Evolution of Chemistry 00:18:54 Industrial Chemistry 00:23:41 Periodic Table 00:31:43 AI & Chemistry 00:42:13 Green Chemistry & Inequality 01:01:50 Sun: The Ultimate Energy 01:12:53 2045"
